ANIO FISCAL;ACTIVIDAD ECONÓMICA;TOTAL GASTOS (798);TOTAL COSTOS (797);TOTAL IMPUESTO CAUSADO (839)
2011;R931101;14534533.66;12602298.94;33158.74
2011;R931102;1945616.78;1490169.95;82207.12
2011;R931103;98249040.54;26959502.9;536085.04
2011;R931200;28025352.99;1048594.42;18087.81
2011;R931901;18545358.6;188418.2;4349.79
2011;R931902;104728.37;43661.48;1529.72
2011;R931903;2396391.59;46981.84;13.97
2011;R931905;712185.99;68273.07;4877.69
2011;R931906;245059.87;179936.39;148.59
2011;R932100;4816321.86;477938.02;121184.14
2011;R932901;21652.71;3048.63;256.16
2011;R932903;691273.79;236645.73;5668.45
2011;R932904;45787.74;0;440.46
2011;R932909;11683572.43;3686135.82;251438.37
2011;S941100;81943476.64;22940100.14;328962.95
2011;S941200;13930396.05;4563692.03;374087.43
2011;S942000;122342810.62;336941152.97;856561.86
2011;S949101;162474433.92;21844393.68;281046.46
2011;S949102;23898150.82;2423340.27;81682.32
2011;S949200;793222.59;287236.24;0
2011;S949901;62498063.12;41812216.39;295519.88
2011;S949902;87792.19;0;1746.67
2011;S949904;3010410.72;1204941.86;1405.19
2011;S949905;3917631.46;3856666.99;18833.55
2011;S951101;12795700.12;34369911.71;563247.92
2011;S951201;143693.99;2450865.21;0
2011;S951209;147989.8;1418069.47;13715.15
2011;S952100;879011.67;208753.29;16456.14
2011;S952201;877406.28;1502750.16;24592.43
2011;S952301;71840.87;229594.96;0
2011;S952402;3258;0;0
2011;S952903;1005.02;902.09;0
2011;S960101;10288083.54;8378470.94;197332.24
2011;S960102;1731.4;0;31.54
2011;S960104;401892.4;393377.25;2.88
2011;S960200;4686160.71;2225004.61;110927.4
2011;S960301;43154921.99;10429597.79;715798.41
2011;S960302;3721859.17;31985.61;115086.28
2011;S960901;4722487.32;1818091.47;162935.09
2011;S960902;2974.66;0;0
2011;S960903;0;18957.41;262.03
2011;S960904;13748.98;103448.86;18925.54
2011;S960906;0;0;0
2011;S960907;130393699.02;220244802.81;6098573.58
2011;T970000;256179.12;0;1634.23
2011;T981000;0;0;0
2011;T982000;22136.41;218;4787.76
2011;U990001;22315270.15;4266209.66;8526.15
2011;V030000;0;0;0
2012;9999999;1208245.84;10;23254.98
2012;A011111;115292.06;116166.91;0
2012;A011112;1074104.48;3442914.95;281178.5
2012;A011113;772066.83;2755078.25;24191.79
2012;A011119;269695.59;1130743.87;23685.3
2012;A011121;373897.47;199354.39;0
2012;A011123;3720.37;0;0
2012;A011129;1712910.67;3416590.53;1310.04
2012;A011131;11245870.13;11125172.82;481532.55
2012;A011132;0;0;2.3
2012;A011200;3663187.29;27795465.14;260862.65
2012;A011311;218892.36;550997.03;5969.21
2012;A011312;167487.32;359193.22;106.05
2012;A011319;1067.95;17134.32;0
2012;A011321;49933.31;30661.31;72.66
2012;A011331;100333.33;300480.52;979.49
2012;A011332;20461.32;108802.05;775.99
2012;A011339;37306.74;0;0
2012;A011341;227758.25;727309.17;688.48
2012;A011349;7920.1;0;0
2012;A011391;1510184.97;3414854.84;67643.52
2012;A011392;84063.96;71889.01;284.84
2012;A011393;0;0;0
2012;A011399;469746.5;982729.52;4390.5
2012;A011400;8078417.64;13714335.15;523415.49
2012;A011500;3068342.69;26686781.31;401053.66
2012;A011601;170524.84;21851.03;5758.09
2012;A011603;44313.32;133140;962.37
2012;A011609;102296.47;60114.15;2316.77
2012;A011901;319137.96;6575740.32;21072.93
2012;A011903;144417956.29;515368059.94;7401271.26
2012;A012100;256375.27;2113995.16;5169.55
2012;A012201;179619481.97;765798564.65;3244987.07
2012;A012202;502578.74;563051.29;66750.95
2012;A012203;0;0;0
2012;A012204;75;0;0
2012;A012209;13240830.35;65197834.9;283137.86
2012;A012301;489493.86;1669295.26;411.94
2012;A012409;0;0;0
2012;A012501;17250.7;43843.74;0
2012;A012503;99478;134276.93;2686.04
2012;A012509;145214.15;411888.34;1958.51
2012;A012601;80429746.84;171044087.05;2062788.51
2012;A012701;899125.32;2835789.28;6288.65
2012;A012702;6658084.1;41990667.63;176315.05
2012;A012709;871094.77;1620037.95;30590.1
2012;A012801;93557.26;73877.25;1708.81
2012;A012802;0;0;0
2012;A012803;68649.86;7663.75;415.04
2012;A012902;4177806.64;14769740;107752.3
2012;A012909;1032520.62;9099284.64;110962.93
2012;A013000;5211642.13;16111617.67;96661.87
2012;A014101;8849084.74;27706191.73;301823.42
2012;A014102;9771720.36;28197121.66;231401.35
2012;A014103;257612.02;264906.3;6666.27
2012;A014109;457435.15;1025353.47;1975.74
2012;A014201;388064.04;18000;8428.12
2012;A014300;60117.05;258813.78;0
2012;A014401;28216.31;18265.73;98.43
2012;A014402;0;101187.39;1538.69
2012;A014403;0;0;0
2012;A014501;886172.09;4208140.06;17190.93
2012;A014601;45725438.84;379032450.9;6502022.9
2012;A014603;2476941.23;15323528.31;95778.41
2012;A014920;6553.9;3335.3;345.41
2012;A014921;52250.47;314767.48;141.51
2012;A014991;620867.62;3054950.35;30935.54
2012;A014992;26164.49;0;2799.43
2012;A014994;44263.13;126130.12;327.05
2012;A014995;181825.83;195766.33;10291.35
2012;A014996;0;0;56094.7
2012;A015000;49756740;216081120.76;2566823.97
2012;A016101;6625339.42;852524.38;14943.77
2012;A016102;17002688.06;41828940.56;568709.57
2012;A016103;70837.46;0;2040.81
2012;A016104;9203949.43;5574830.76;45210.32
2012;A016201;977567.8;765294.1;21895.63
2012;A016202;164488.38;23699.85;884
2012;A016209;632688.9;2374771.41;22596.25
2012;A016301;918852.96;6595640.78;20400.59
2012;A016309;192158626.07;887414940.78;13613142.05
2012;A016400;340396.74;2989054.09;30606.23
2012;A017001;6584.96;33297.95;0
2012;A017002;104180.35;0;0
2012;A021001;15215722.08;15511359.36;106170.53
2012;A021002;69546.93;429172.9;0
2012;A022001;3324595.14;16501684.74;86550.09
2012;A022002;434954.28;373677.53;103.53
2012;A022003;80;0;4.6
2012;A024001;2519492.22;3634031.44;73523.15
2012;A024002;42808.73;292131.09;18312.59
2012;A024003;0;0;0
2012;A024004;3801652.26;3877914.34;18055667.46
2012;A024005;0;0;0
2012;A031101;135350952.31;526762495.6;16121953.92
2012;A031103;1345556.23;2697757.81;144736.3
2012;A031109;97.21;0;0
2012;A031201;2866918.07;795063.09;10435.85
2012;A032101;126843.21;130453.23;1853.22
2012;A032102;117238591.31;913291906.51;15718051.44
2012;A032103;3803355.93;20660769.58;194326.75
2012;A032104;153918.26;1118439.99;2604.74
2012;A032201;408204.5;1548293.07;9123.87
2012;A032203;0;0;0
2012;A032204;5715493.28;24821635.88;461609.11
2012;A032205;1546076.69;3182429.67;31113.86
2012;B051000;5176.62;0;115
2012;B051200;0;0;0
2012;B051300;944351.22;436385.24;2569.51
2012;B061000;387217981.46;701118037.32;137241874.24
2012;B062001;22265258.59;286;0
2012;B071001;4592.6;1885.18;0
2012;B071002;799438.13;9310219.31;55406.33
2012;B072100;1772639.57;463865.47;5130.55
2012;B072200;722178.5;14314.76;0
2012;B072901;26123621.74;14430157.88;15581.59
2012;B072902;63865016.46;151029041.9;6200471.52
2012;B081011;2300518.11;4117609.45;194479.56
2012;B081012;8070057.3;32031371.99;592811.85
2012;B081013;0;0;0
2012;B081014;341996.44;641204.66;22583.45
2012;B081021;8148223.71;17865094.49;503741.67
2012;B081022;516057.19;1459913.33;94457.16
2012;B081023;76622.02;178208.84;7882.37
2012;B089101;31040.73;44723.78;8.67
2012;B089104;0;0;0
2012;B089105;902388.59;760046.83;23078.1
2012;B089107;11489.43;332307.52;1163.53
2012;B089301;771742.64;1647649.03;26539.24
2012;B089302;788503.59;1275445.71;23884.71
2012;B089902;343901.05;1698876.66;21580.96
2012;B089903;0;0;0
2012;B091001;749327273.55;1370402872.32;144673828.46
2012;B091002;570426.03;473524.65;18139.35
2012;B099001;167.87;0;0
2012;B099002;0;6647.19;0
2012;B099004;346195.18;595855.41;14071.99
2012;B099009;127686.73;185518.23;50.22
2012;C101011;11151349.88;6507291.96;543115.6
2012;C101012;6487459.12;98966921.77;580482.44
2012;C101013;220528.14;227650.67;587.24
2012;C101021;10949257.89;15896124.61;275406.28
2012;C101022;32135462.27;101574832.62;1607708.63
2012;C101023;192833.11;1195672.79;6555.32
2012;C101024;0;0;0
2012;C101025;0;0;0
2012;C101026;1337923.13;3429082.52;17695.73
2012;C101029;945059.43;5993345;52236.44
2012;C102001;7275968.24;162095632.84;948727.99
2012;C102002;131664537.7;1419350152.65;15169842.63
2012;C102003;0;2355296.01;821.43
2012;C102004;19355839.57;186943778.66;993401.54
2012;C102005;20628513.27;83434506.76;4309039.7
2012;C102006;9174339.61;53970946.68;1170642.84
2012;C102007;49897.38;162856.83;1872.55
2012;C102009;135696.2;303456.67;5033.99
2012;C102010;10818823.01;67270408.57;461364.39
2012;C103011;1504404.66;2702628.5;40289.8
2012;C103012;22341866.13;97835410.96;933706.78
2012;C103013;58685.43;234455.37;1503.22
2012;C103014;1416350.4;5223689.4;52786.97
2012;C103015;9094467.27;37342978.97;555214.65
2012;C103016;9584892.16;50533283.65;591751.03
2012;C103022;22428.09;122909.49;3593.54
2012;C103023;928123.16;11579041.55;136031.96
2012;C103030;37136.6;421892.23;1707.53
2012;C104011;103020252.16;802090863.28;4533081.74
2012;C104012;132197.9;1155080.52;10053.03
2012;C104013;37801883.33;279326453.56;648251.01
2012;C104014;26660720;189460818.24;15091.41
2012;C104022;465084.85;2394648.44;34911.27
2012;C104023;0;0;0
2012;C104024;462582.36;62039897.53;42524.33
2012;C104025;331503.61;2052876.82;0
2012;C105001;49623103.33;209123599.64;3503823.88
2012;C105002;3235493.8;23437971.07;88905.85
2012;C105004;1106850.96;8211234.57;79629.32
2012;C105005;139677255.22;136279119.77;7919541.62
2012;C105006;8399360.39;49529747.19;604559.02
2012;C105009;8607229.21;28677404.39;244951.91
2012;C105010;8729.6;963606.09;4795.62
2012;C106111;29895712.94;85317742.04;958911.76
2012;C106112;8451615.76;85592496.29;640574.67
2012;C106113;2765080.15;10192461.87;266087.69
2012;C106121;2297822.41;6257200.83;150629.23
2012;C106122;15604218.77;85221091.96;1077462.84
2012;C106123;189104.46;802623.53;21503.28
2012;C106131;23770.1;4339.06;0
2012;C106201;900805.46;971447.32;2853.42
2012;C107101;43777996.63;134440032.37;5071797.36
2012;C107102;13317962.39;37846689.94;1259165.57
2012;C107109;421934.88;1021339.07;31641.5
2012;C107201;395368.3;843844.06;2543.79
2012;C107202;40301002.27;244363985.37;11265029.38
2012;C107311;5422347.43;31773376.48;215362.6
2012;C107312;2233767.49;9089495.02;108539.08
2012;C107321;54041247.96;114828831.75;3394441.13
2012;C107322;653.29;0;0
2012;C107329;135283.72;163135.99;0
2012;C107330;266661.41;344023.46;0
2012;C107401;9183375.81;44694552.82;988674.3
2012;C107501;531647.34;3035868.66;10853.24
2012;C107502;0;0;0
2012;C107503;378688.29;1336888.11;2934.33
2012;C107504;1457614.35;2115122.68;51932.18
2012;C107509;282597.03;164580.28;3421.47
2012;C107911;17294790.23;243131023.62;1734689.97
2012;C107912;196033.08;467727.44;39079.78
2012;C107913;464876.17;525967.73;8229.45
2012;C107921;13721269.05;90178283.53;1473411.27
2012;C107922;0;0;0
2012;C107929;37428217.37;139579815.91;1879610.73
2012;C107931;497827.06;1950487.45;16168.21
2012;C107932;3451289.48;15081081.91;266952.69
2012;C107934;5982058.24;11810101.68;1358289.61
2012;C107935;6507940.49;17017689.02;380479.45
2012;C107940;3620973.69;21765112.51;135250.76
2012;C107991;8843181.91;27160356.16;1085980.66
2012;C107994;458005.45;179695.21;14423.86
2012;C107999;228518158.81;522854040.37;9356840.17
2012;C108001;401515.69;2378418.23;34442.31
2012;C108002;49123593.48;396109085.98;3396857.13
2012;C108003;292680.61;1578864.65;4561.35
2012;C110101;33087649.01;85547961.1;744282.63
2012;C110102;317973.21;886233.8;17309.46
2012;C110103;7298239.78;23724199.01;1444507
2012;C110104;4041123.78;9930385.54;487363.13
2012;C110105;6818959.1;7542424.99;221420.01
2012;C110201;2343318.96;2612847.31;47703.54
2012;C110202;82605.49;255526.97;4141.6
2012;C110203;43784.24;10170.67;217.24
2012;C110301;162757728.28;145086253.25;33272201.91
2012;C110401;118604231.77;200699553.51;3164911.81
2012;C110402;20187765.95;18442356.84;639173.85
2012;C110404;1245089.29;1628429.45;37272.03
2012;C120001;7090924.5;30787423.44;534354.52
2012;C131101;5343561.82;22796477.92;134787.96
2012;C131102;13694416.96;51425237.45;1307611.13
2012;C131201;5623693.84;39106890.77;1248332.39
2012;C131202;475527.42;4917737.84;17323.27
2012;C131203;48839.64;125938.14;3451.55
2012;C131209;916896.08;1122475.98;29290.69
2012;C131301;505224.12;200098.04;9762.22
2012;C131303;541871.88;1759612.01;43471
2012;C131304;646623.98;1995153.36;32885.23
2012;C139101;1743598.21;7539686.06;388366.22
2012;C139201;10751023.15;49112147.81;1116347.66
2012;C139202;4392074.86;14185775.39;487129.8
2012;C139203;1747245.81;22294779.82;950582.72
2012;C139205;199637.6;306288.59;5268.41
2012;C139207;0;0;0
2012;C139209;0;0;0
2012;C139301;4772014.5;41229349.71;1018290.32
2012;C139401;1797380.9;6337132.17;113285.4
2012;C139402;962751.58;2173668.86;101516.4
2012;C139901;1575717.82;2013947.87;58369.26
2012;C139903;247603.03;245840.87;5217.21
2012;C139905;744117.6;7458076.92;0
2012;C139906;15468554.63;75731414.97;1433819.5
2012;C139909;1210352.45;5952764.87;72473.05
2012;C141001;34514964.94;97617202.93;1742039.99
2012;C141002;30005155.23;68928917.26;1262546.48
2012;C141003;1426673.43;2767365.55;66946.37
2012;C141004;5664177.1;14234407.99;154570.8
2012;C141005;2902664.62;9920756.17;125349.71
2012;C141006;133824.8;105740.03;53227.52
2012;C141009;26148456.62;82600799.41;596642.25
2012;C142001;1922067.69;10540390.71;97209.43
2012;C142002;204435.79;361714.08;2152.65
2012;C142004;466656.39;2591183.36;21948.51
2012;C143001;2741990.49;12165339.96;29576.62
2012;C143002;3159792.37;15396591.39;461082.52
2012;C151101;87130.62;677528.75;13879.93
2012;C151102;1512304.2;4619667.68;65295.84
2012;C151201;1600469.99;5581689.15;56401.07
2012;C151202;0;0;0
2012;C151209;453409.36;4791750.37;96836.24
2012;C152001;12865010.42;38439222.55;713871.01
2012;C152002;1298921.54;7271172.01;109144.66
2012;C161001;2680274.29;12504948.34;39953.52
2012;C161002;457451.27;2095668.62;13850.57
2012;C161003;86129.63;236001.49;2123.62
2012;C161009;434207.61;1000759.38;0
2012;C162101;29422635.71;163002872.63;7605953.59
2012;C162201;1102687.82;5286161.95;60884.68
2012;C162202;5657514.85;15898182.04;188771.94
2012;C162203;1119803.06;2575461.35;14580.57
2012;C162204;29697.42;411858.84;0
2012;C162301;1009188.34;4555201.43;77238.11
2012;C162302;619919.19;3299236.23;34241.3
2012;C162911;51275.34;688876.69;18292.6
2012;C162914;156110.98;574678.86;5045.09
2012;C162915;169494.01;369140.9;4863.82
2012;C162918;603272.03;2686161.17;13098.73
2012;C162919;651224.64;3774359.53;91404.18
2012;C162923;169367.25;608144.28;4627.82
2012;C170103;31210245.06;216403569.83;1825500.58
2012;C170110;131617.82;318200.09;2414.48
2012;C170112;280904.12;2180380.42;0
2012;C170113;2384063.81;21846250.9;54981.6
2012;C170201;24662216.72;155252479.55;1402773.75
2012;C170202;11558128.72;97458106.1;545739.16
2012;C170203;10516725.51;66440359.89;1358580.29
2012;C170911;82815797.88;187909559.4;4168504.21
2012;C170912;625131.28;2156012.8;41406.95
2012;C170915;545921.46;2419435.21;33708.82
2012;C170921;72362.99;329580.2;473.6
2012;C170923;2043333.69;9970719.74;188211.9
2012;C170924;4404953.5;11476629.72;118573.75
2012;C170925;3081277.72;21350115.57;383851.84
2012;C170929;7988547.9;23508447.61;413153.94
2012;C181101;27737250.46;29615295.79;987594.13
2012;C181102;3050325.58;8301736.32;122478.32
2012;C181104;18030734.18;34446134;701047.69
2012;C181106;866628.66;1999184.93;43009.65
2012;C181201;60595841.67;163369885.95;2684173.35
2012;C181202;572935.37;216068.96;11621.61
2012;C181205;500758.25;71356.96;1492.73
2012;C181209;750868.78;1742753.26;38563.69
2012;C182002;0;0;0
2012;C182003;1831136.9;4364012.69;44170.87
2012;C192001;464420.5;795592.86;0
2012;C192002;27542957.11;139462768.28;2897455.89
2012;C192003;2653974.64;12136066.68;136045.21
2012;C192006;3311951.11;6525498.9;337914.24
2012;C192009;18890.9;0;0
2012;C201111;19314970.94;42183433.18;1879486.74
2012;C201112;353779.89;545403.23;5732.7
2012;C201113;3342387.15;4835242.08;88326.8
2012;C201119;2790408.48;8098066.34;346225.35
2012;C201121;666969.27;2599625.13;29975.62
2012;C201191;2708202.8;17471533.36;467109.77
2012;C201193;18782.65;130802.81;0
2012;C201198;16796093.2;57170435.43;1488294.4
2012;C201201;2039568.19;6572304.58;72384
2012;C201203;43386.57;112488.42;0
2012;C201204;33978.7;625793.98;6542.25
2012;C201311;55431359.08;382792826.96;7709617.14
2012;C201313;3198779.97;7670112.21;216761.09
2012;C201321;305374.11;552314.05;6061.98
2012;C201330;38708.59;0;0
2012;C202101;1622904.17;1881051.27;50261.81
2012;C202102;391958.84;967081.77;12516.35
2012;C202103;4552793.47;19050975.48;229568.28
2012;C202109;10058814.26;37440802.46;525441.36
2012;C202201;45684791.73;165909382.31;4763766.05
2012;C202204;3082005.89;9348871.37;174606.29
2012;C202205;347071.99;0;701.83
2012;C202311;7734568.55;15026866.02;216480.38
2012;C202312;10295801.74;30654314.33;607693.75
2012;C202321;4530890.47;10776895.51;161557.63
2012;C202322;25514.46;39263.59;0
2012;C202331;165222585.48;164443987.93;9859433.79
2012;C202332;4622914.29;1510664.85;110991.96
2012;C202339;1868482.91;2482002.44;63633.77
2012;C202911;166986.44;182358.12;9072.47
2012;C202912;13093763.54;25517703.83;2227854.94
2012;C202913;12758795.1;61941069.49;1130935.11
2012;C202915;387752.94;425721.62;2665.08
2012;C202916;10632634.9;29344035.5;1954913.55
2012;C202920;205109.55;106583.89;6667.25
2012;C202991;3736052.41;18539669.2;1618280.71
2012;C202993;72974.77;412222;6665.42
2012;C202994;3832402.1;7942800.67;130093.31
2012;C210001;157771874.71;300810995.49;7632427.04
2012;C210004;100911.95;37673.46;171.56
2012;C210005;7873106.4;13539639.82;371696.21
2012;C210006;60259.39;254407.24;540.98
2012;C221101;22278636.62;192282676.75;1612738.75
2012;C221102;466555.28;256970.9;3761.16
2012;C221103;3981738.9;12423105.63;470840.08
2012;C221901;287626.28;996113.7;22049.58
2012;C221903;32695.79;20687.47;312.11
2012;C221905;18506.4;39191.53;695.95
2012;C221909;2880208.54;10853504.29;331577.57
2012;C222011;7501246.97;27242133.34;775265.33
2012;C222012;4598925.24;11124583.75;50548.96
2012;C222021;23353974.57;92968111.65;5378449.3
2012;C222022;420961.17;1029478.85;22116.06
2012;C222023;711590.19;873875.62;17150.17
2012;C222024;81952104.56;331620850.19;6093970.99
2012;C222091;35372791.53;192097935.32;3544579.83
2012;C222092;300518.09;1705771.31;71093.59
2012;C222093;1440901.36;6184912.28;84929.26
2012;C222094;631629.15;1270928;18895.33
2012;C222095;90956;81402.26;1425.1
2012;C222096;140122.29;592116.12;7590.56
2012;C222097;32390.82;0;0
2012;C222099;249957.63;569999.77;14900.9
2012;C231011;8574439.98;21621183.4;652325.62
2012;C231012;152335.14;334915.13;2190.47
2012;C231013;215185.75;809720.49;6015.24
2012;C231021;4952822.14;37940071.01;2275182.94
2012;C231022;60003.32;66218.42;0
2012;C231023;644422.05;3655945.95;52622.47
2012;C231024;20368.47;500595.56;12484.54
2012;C231027;625496.97;2939342.35;90730.47
2012;C231029;95899.03;261347.44;5297.84
2012;C239101;14894057.61;52060080.32;1063667.52
2012;C239109;176745.79;380492.26;3107.33
2012;C239201;5658660.59;18302017.13;859291.2
2012;C239202;39304117.29;94716196.38;4402828.65
2012;C239203;11761212.18;47734551.91;655557.24
2012;C239302;990521.65;644110.61;15955.24
2012;C239303;619750.61;3370996.05;176845.07
2012;C239304;229603.29;175050.68;7599
2012;C239401;70550094.52;459837631.53;44570512.84
2012;C239402;1027433.19;2228648.35;18081.92
2012;C239501;21441141.42;83385323.72;3138072.74
2012;C239502;1080346.94;918403.6;43159.25
2012;C239503;2560735.01;7610701.01;219609.72
2012;C239504;25812085.85;53441117.66;2337408.37
2012;C239506;2248930.48;10771039.25;154693.47
2012;C239509;7687.63;38390.86;779.46
2012;C239601;3588466.82;3686252.01;108899.93
2012;C239901;231237.91;171228.72;4879.98
2012;C239902;1019968.91;1891744.12;54362.8
